"Instante lectura","Chuvia","Humidade do solo","Humidade relativa media a 1.5m","Temperatura media a 1.5m","Velocidade do vento a 10m"
"2017-09-28 14:50:00.0","0.0","0.026","45.0","28.0","11.3"
"2017-09-28 15:00:00.0","0.0","0.026","44.0","27.98","14.0"
"2017-09-28 15:10:00.0","0.0","0.027","44.0","27.85","11.9"
"2017-09-28 15:20:00.0","0.0","0.027","43.0","28.04","12.6"
"2017-09-28 15:30:00.0","0.0","0.027","43.0","27.61","12.5"
"2017-09-28 15:40:00.0","0.0","0.027","44.0","27.29","11.7"
"2017-09-28 15:50:00.0","0.0","0.027","43.0","27.37","10.1"
"2017-09-28 16:00:00.0","0.0","0.027","43.0","27.39","10.6"
"2017-09-28 16:10:00.0","0.0","0.027","43.0","26.84","11.6"
"2017-09-28 16:20:00.0","0.0","0.027","43.0","26.76","9.1"
"2017-09-28 16:30:00.0","0.0","0.027","44.0","26.46","10.7"
"2017-09-28 16:40:00.0","0.0","0.027","44.0","26.56","8.0"
"2017-09-28 16:50:00.0","0.0","0.027","44.0","26.68","7.7"
"2017-09-28 17:00:00.0","0.0","0.027","46.0","26.3","8.3"
"2017-09-28 17:10:00.0","0.0","0.027","51.0","25.93","6.1"
"2017-09-28 17:20:00.0","0.0","0.027","50.0","25.6","4.2"
"2017-09-28 17:30:00.0","0.0","0.027","51.0","25.29","2.7"
"2017-09-28 17:40:00.0","0.0","0.027","54.0","24.73","2.7"
"2017-09-28 17:50:00.0","0.0","0.027","59.0","23.37","5.0"
"2017-09-28 18:00:00.0","0.0","0.027","63.0","22.48","6.4"
"2017-09-28 18:10:00.0","0.0","0.027","66.0","21.62","5.2"
"2017-09-28 18:20:00.0","0.0","0.027","69.0","21.1","3.3"
"2017-09-28 18:30:00.0","0.0","0.027","73.0","20.24","3.8"
"2017-09-28 18:40:00.0","0.0","0.027","75.0","19.75","2.4"
"2017-09-28 18:50:00.0","0.0","0.027","76.0","19.48","5.3"
"2017-09-28 19:00:00.0","0.0","0.027","75.0","19.55","0.7"
"2017-09-28 19:10:00.0","0.0","0.027","78.0","18.97","0.6"
"2017-09-28 19:20:00.0","0.0","0.027","81.0","18.41","1.4"
"2017-09-28 19:30:00.0","0.0","0.027","82.0","18.01","0.2"
"2017-09-28 19:40:00.0","0.0","0.027","85.0","17.56","2.5"
"2017-09-28 19:50:00.0","0.0","0.027","85.0","17.21","1.3"
"2017-09-28 20:00:00.0","0.0","0.027","87.0","16.76","1.8"
"2017-09-28 20:10:00.0","0.0","0.027","87.0","16.42","1.2"
"2017-09-28 20:20:00.0","0.0","0.027","89.0","16.06","0.1"
"2017-09-28 20:30:00.0","0.0","0.027","91.0","15.88","2.4"
"2017-09-28 20:40:00.0","0.0","0.027","91.0","15.8","2.8"
"2017-09-28 20:50:00.0","0.0","0.027","91.0","15.41","1.5"
"2017-09-28 21:00:00.0","0.0","0.027","92.0","15.35","1.8"
"2017-09-28 21:10:00.0","0.0","0.027","91.0","15.05","1.6"
"2017-09-28 21:20:00.0","0.0","0.027","92.0","14.67","0.8"
"2017-09-28 21:30:00.0","0.0","0.027","92.0","14.44","0.2"
"2017-09-28 21:40:00.0","0.0","0.027","93.0","14.43","0.9"
"2017-09-28 21:50:00.0","0.0","0.027","94.0","14.11","0.6"
"2017-09-28 22:00:00.0","0.0","0.027","94.0","14.17","0.4"
"2017-09-28 22:10:00.0","0.0","0.027","94.0","13.88","0.9"
"2017-09-28 22:20:00.0","0.0","0.027","95.0","13.81","1.5"
"2017-09-28 22:30:00.0","0.0","0.027","95.0","13.54","1.2"
"2017-09-28 22:40:00.0","0.0","0.027","95.0","13.25","0.8"
"2017-09-28 22:50:00.0","0.0","0.027","95.0","13.29","0.5"
"2017-09-28 23:00:00.0","0.0","0.027","95.0","13.08","0.0"
"2017-09-28 23:10:00.0","0.0","0.027","96.0","12.84","0.0"
"2017-09-28 23:20:00.0","0.0","0.027","96.0","12.77","0.6"
"2017-09-28 23:30:00.0","0.0","0.027","96.0","12.56","0.0"
"2017-09-28 23:40:00.0","0.0","0.027","96.0","12.44","0.4"
"2017-09-28 23:50:00.0","0.0","0.027","97.0","12.76","2.3"
"2017-09-29 00:00:00.0","0.0","0.027","96.0","12.59","1.1"
"2017-09-29 00:10:00.0","0.0","0.027","96.0","12.42","0.4"
"2017-09-29 00:20:00.0","0.0","0.028","96.0","12.16","0.2"
"2017-09-29 00:30:00.0","0.0","0.028","96.0","11.85","0.0"
"2017-09-29 00:40:00.0","0.0","0.028","97.0","11.88","0.8"
"2017-09-29 00:50:00.0","0.0","0.028","97.0","11.8","0.6"
"2017-09-29 01:00:00.0","0.0","0.028","97.0","11.45","0.0"
"2017-09-29 01:10:00.0","0.0","0.028","97.0","11.5","0.8"
"2017-09-29 01:20:00.0","0.0","0.028","97.0","11.35","0.0"
"2017-09-29 01:30:00.0","0.0","0.028","97.0","11.1","0.4"
"2017-09-29 01:40:00.0","0.0","0.027","97.0","11.09","0.6"
"2017-09-29 01:50:00.0","0.0","0.027","97.0","10.91","0.3"
"2017-09-29 02:00:00.0","0.0","0.027","97.0","10.97","0.9"
"2017-09-29 02:10:00.0","0.0","0.027","97.0","10.86","0.1"
"2017-09-29 02:20:00.0","0.0","0.027","97.0","10.76","0.3"
"2017-09-29 02:30:00.0","0.0","0.027","97.0","10.41","0.0"
"2017-09-29 02:40:00.0","0.0","0.027","97.0","10.21","0.3"
"2017-09-29 02:50:00.0","0.0","0.027","97.0","10.26","0.1"
"2017-09-29 03:00:00.0","0.0","0.027","98.0","10.38","0.0"
"2017-09-29 03:10:00.0","0.0","0.027","97.0","10.34","0.0"
"2017-09-29 03:20:00.0","0.0","0.027","98.0","10.5","0.1"
"2017-09-29 03:30:00.0","0.0","0.027","98.0","10.94","0.1"
"2017-09-29 03:40:00.0","0.0","0.027","98.0","11.18","0.9"
"2017-09-29 03:50:00.0","0.0","0.027","98.0","11.33","0.5"
"2017-09-29 04:00:00.0","0.0","0.027","98.0","11.37","1.2"
"2017-09-29 04:10:00.0","0.0","0.027","98.0","11.19","1.0"
"2017-09-29 04:20:00.0","0.0","0.027","98.0","11.0","0.3"
"2017-09-29 04:30:00.0","0.0","0.027","98.0","11.06","2.6"
"2017-09-29 04:40:00.0","0.0","0.027","98.0","11.26","1.0"
"2017-09-29 04:50:00.0","0.0","0.027","98.0","11.35","0.0"
"2017-09-29 05:00:00.0","0.0","0.027","98.0","11.54","0.0"
"2017-09-29 05:10:00.0","0.0","0.027","98.0","11.64","0.0"
"2017-09-29 05:20:00.0","0.0","0.027","98.0","11.82","1.2"
"2017-09-29 05:30:00.0","0.0","0.027","98.0","11.88","1.8"
"2017-09-29 05:40:00.0","0.0","0.027","98.0","11.89","1.7"
"2017-09-29 05:50:00.0","0.0","0.027","98.0","11.96","0.1"
"2017-09-29 06:00:00.0","0.0","0.027","98.0","12.03","0.5"
"2017-09-29 06:10:00.0","0.0","0.027","98.0","12.23","0.1"
"2017-09-29 06:20:00.0","0.0","0.027","98.0","12.34","1.2"
"2017-09-29 06:30:00.0","0.0","0.027","98.0","12.35","0.5"
"2017-09-29 06:40:00.0","0.0","0.027","98.0","12.52","0.0"
"2017-09-29 06:50:00.0","0.0","0.027","98.0","12.71","2.2"
"2017-09-29 07:00:00.0","0.0","0.027","97.0","12.72","2.4"
"2017-09-29 07:10:00.0","0.0","0.027","97.0","12.7","2.1"
"2017-09-29 07:20:00.0","0.0","0.027","97.0","12.75","4.1"
"2017-09-29 07:30:00.0","0.0","0.027","97.0","12.86","3.2"
"2017-09-29 07:40:00.0","0.0","0.027","96.0","12.91","1.4"
"2017-09-29 07:50:00.0","0.0","0.027","96.0","12.99","0.1"
"2017-09-29 08:00:00.0","0.0","0.027","95.0","13.15","0.6"
"2017-09-29 08:10:00.0","0.0","0.027","95.0","13.35","0.6"
"2017-09-29 08:20:00.0","0.0","0.027","95.0","13.67","1.6"
"2017-09-29 08:30:00.0","0.0","0.027","94.0","13.94","1.2"
"2017-09-29 08:40:00.0","0.0","0.027","94.0","14.37","3.1"
"2017-09-29 08:50:00.0","0.2","0.027","92.0","14.65","2.3"
"2017-09-29 09:00:00.0","0.0","0.027","92.0","15.16","0.6"
"2017-09-29 09:10:00.0","0.0","0.027","90.0","15.55","1.4"
"2017-09-29 09:20:00.0","0.0","0.027","90.0","15.67","1.8"
"2017-09-29 09:30:00.0","0.0","0.027","90.0","15.89","0.5"
"2017-09-29 09:40:00.0","0.0","0.027","89.0","16.2","0.8"
"2017-09-29 09:50:00.0","0.0","0.027","89.0","16.41","0.4"
"2017-09-29 10:00:00.0","0.0","0.027","88.0","16.47","0.7"
"2017-09-29 10:10:00.0","0.0","0.027","88.0","16.59","2.6"
"2017-09-29 10:20:00.0","0.0","0.026","88.0","16.65","4.0"
"2017-09-29 10:30:00.0","0.0","0.027","87.0","16.67","3.6"
"2017-09-29 10:40:00.0","0.0","0.026","86.0","16.84","3.4"
"2017-09-29 10:50:00.0","0.0","0.026","84.0","17.22","4.1"
"2017-09-29 11:00:00.0","0.0","0.027","82.0","17.67","3.2"
"2017-09-29 11:10:00.0","0.0","0.027","81.0","17.96","2.4"
"2017-09-29 11:20:00.0","0.0","0.027","80.0","18.19","1.4"
"2017-09-29 11:30:00.0","0.0","0.027","78.0","18.58","3.3"
"2017-09-29 11:40:00.0","0.0","0.027","78.0","18.73","3.1"
"2017-09-29 11:50:00.0","0.0","0.027","78.0","18.72","3.7"
"2017-09-29 12:00:00.0","0.0","0.027","78.0","18.82","3.0"
"2017-09-29 12:10:00.0","0.0","0.027","77.0","19.27","3.4"
"2017-09-29 12:20:00.0","0.0","0.027","75.0","19.85","2.9"
"2017-09-29 12:30:00.0","0.0","0.027","74.0","20.14","3.1"
"2017-09-29 12:40:00.0","0.0","0.027","73.0","20.51","2.4"
"2017-09-29 12:50:00.0","0.0","0.027","73.0","20.69","3.7"
"2017-09-29 13:00:00.0","0.0","0.027","71.0","21.4","3.5"
"2017-09-29 13:10:00.0","0.0","0.027","71.0","21.53","1.9"
"2017-09-29 13:20:00.0","0.0","0.027","70.0","21.92","1.7"
"2017-09-29 13:30:00.0","0.0","0.027","70.0","22.33","3.9"
"2017-09-29 13:40:00.0","0.0","0.027","69.0","22.75","2.7"
"2017-09-29 13:50:00.0","0.0","0.027","67.0","23.24","2.4"
"2017-09-29 14:00:00.0","0.0","0.027","68.0","23.2","3.1"
"2017-09-29 14:10:00.0","0.0","0.027","68.0","23.11","3.6"
"2017-09-29 14:20:00.0","0.0","0.027","68.0","23.14","4.1"
"2017-09-29 14:30:00.0","0.0","0.027","69.0","23.01","3.5"
"2017-09-29 14:40:00.0","0.0","0.027","69.0","23.13","5.0"
"2017-09-29 14:50:00.0","0.0","0.027","70.0","23.06","3.3"
"2017-09-29 15:00:00.0","0.0","0.027","70.0","23.03","8.7"
"2017-09-29 15:10:00.0","0.0","0.027","72.0","22.62","9.4"
"2017-09-29 15:20:00.0","0.0","0.027","74.0","22.52","7.5"
"2017-09-29 15:30:00.0","0.0","0.027","75.0","22.23","11.9"
"2017-09-29 15:40:00.0","0.0","0.027","76.0","21.93","10.2"
"2017-09-29 15:50:00.0","0.0","0.027","76.0","21.76","11.4"
"2017-09-29 16:00:00.0","0.0","0.027","76.0","21.71","9.9"
"2017-09-29 16:10:00.0","0.0","0.027","76.0","21.56","9.4"
"2017-09-29 16:20:00.0","0.0","0.027","75.0","21.83","9.2"
"2017-09-29 16:30:00.0","0.0","0.027","71.0","22.41","8.9"
"2017-09-29 16:40:00.0","0.0","0.027","70.0","22.5","9.5"
"2017-09-29 16:50:00.0","0.0","0.027","72.0","21.83","8.1"
"2017-09-29 17:00:00.0","0.0","0.027","75.0","21.34","9.6"
"2017-09-29 17:10:00.0","0.0","0.027","76.0","21.17","6.9"
"2017-09-29 17:20:00.0","0.0","0.027","73.0","21.67","4.8"
"2017-09-29 17:30:00.0","0.0","0.027","71.0","21.9","4.7"
"2017-09-29 17:40:00.0","0.0","0.027","73.0","21.41","7.0"
"2017-09-29 17:50:00.0","0.0","0.027","76.0","20.66","5.4"
"2017-09-29 18:00:00.0","0.0","0.027","79.0","20.25","4.2"
"2017-09-29 18:10:00.0","0.0","0.027","80.0","19.87","3.8"
"2017-09-29 18:20:00.0","0.0","0.027","82.0","19.5","4.2"
"2017-09-29 18:30:00.0","0.0","0.027","83.0","19.15","4.4"
"2017-09-29 18:40:00.0","0.0","0.027","84.0","18.93","2.7"
"2017-09-29 18:50:00.0","0.0","0.027","86.0","18.58","3.0"
"2017-09-29 19:00:00.0","0.0","0.027","88.0","18.07","2.6"
"2017-09-29 19:10:00.0","0.0","0.027","90.0","17.75","2.5"
"2017-09-29 19:20:00.0","0.0","0.027","90.0","17.56","3.3"
"2017-09-29 19:30:00.0","0.0","0.027","90.0","17.45","2.3"
"2017-09-29 19:40:00.0","0.0","0.027","90.0","17.27","1.5"
"2017-09-29 19:50:00.0","0.0","0.027","91.0","17.23","0.6"
"2017-09-29 20:00:00.0","0.0","0.027","92.0","17.31","4.4"
"2017-09-29 20:10:00.0","0.0","0.027","90.0","17.54","4.5"
"2017-09-29 20:20:00.0","0.0","0.027","88.0","17.84","4.9"
"2017-09-29 20:30:00.0","0.0","0.027","87.0","17.91","6.7"
"2017-09-29 20:40:00.0","0.0","0.027","87.0","17.9","3.6"
"2017-09-29 20:50:00.0","0.0","0.027","87.0","17.8","2.8"
"2017-09-29 21:00:00.0","0.0","0.027","88.0","17.7","3.7"
"2017-09-29 21:10:00.0","0.0","0.027","88.0","17.65","2.7"
"2017-09-29 21:20:00.0","0.0","0.027","88.0","17.6","2.4"
"2017-09-29 21:30:00.0","0.0","0.027","88.0","17.59","2.3"
"2017-09-29 21:40:00.0","0.0","0.027","89.0","17.55","1.2"
"2017-09-29 21:50:00.0","0.0","0.027","89.0","17.5","0.0"
"2017-09-29 22:00:00.0","0.0","0.027","90.0","17.44","0.6"
"2017-09-29 22:10:00.0","0.0","0.027","90.0","17.32","0.9"
"2017-09-29 22:20:00.0","0.0","0.027","91.0","17.29","1.8"
"2017-09-29 22:30:00.0","0.0","0.027","91.0","17.24","0.1"
"2017-09-29 22:40:00.0","0.0","0.027","91.0","17.22","0.0"
"2017-09-29 22:50:00.0","0.0","0.027","92.0","17.21","1.0"
"2017-09-29 23:00:00.0","0.0","0.027","92.0","17.2","1.2"
"2017-09-29 23:10:00.0","0.0","0.027","92.0","17.17","0.1"
"2017-09-29 23:20:00.0","0.0","0.027","92.0","17.15","0.5"
"2017-09-29 23:30:00.0","0.0","0.027","92.0","17.12","3.3"
"2017-09-29 23:40:00.0","0.0","0.027","92.0","16.99","2.6"
"2017-09-29 23:50:00.0","0.0","0.027","92.0","16.8","1.3"
"2017-09-30 00:00:00.0","0.0","0.027","92.0","16.64","2.8"
"2017-09-30 00:10:00.0","0.0","0.027","93.0","16.54","3.1"
"2017-09-30 00:20:00.0","0.0","0.027","94.0","16.6","1.4"
"2017-09-30 00:30:00.0","0.0","0.027","94.0","16.64","0.7"
"2017-09-30 00:40:00.0","0.0","0.027","94.0","16.62","0.7"
"2017-09-30 00:50:00.0","0.0","0.027","94.0","16.58","1.6"
"2017-09-30 01:00:00.0","0.0","0.027","94.0","16.47","1.7"
"2017-09-30 01:10:00.0","0.0","0.027","94.0","16.21","1.0"
"2017-09-30 01:20:00.0","0.0","0.027","94.0","15.95","0.6"
"2017-09-30 01:30:00.0","0.0","0.027","94.0","15.72","1.5"
"2017-09-30 01:40:00.0","0.0","0.027","95.0","15.67","1.4"
"2017-09-30 01:50:00.0","0.0","0.027","95.0","15.56","1.9"
"2017-09-30 02:00:00.0","0.0","0.027","96.0","15.51","2.3"
"2017-09-30 02:10:00.0","0.0","0.027","96.0","15.36","2.0"
"2017-09-30 02:20:00.0","0.0","0.027","96.0","15.25","0.3"
"2017-09-30 02:30:00.0","0.0","0.027","96.0","15.24","1.1"
"2017-09-30 02:40:00.0","0.0","0.027","96.0","15.35","0.0"
"2017-09-30 02:50:00.0","0.0","0.027","96.0","15.62","0.5"
"2017-09-30 03:00:00.0","0.0","0.027","96.0","15.71","2.3"
"2017-09-30 03:10:00.0","0.0","0.027","96.0","15.67","2.3"
"2017-09-30 03:20:00.0","0.0","0.027","96.0","15.74","0.1"
"2017-09-30 03:30:00.0","0.0","0.027","96.0","15.8","2.0"
"2017-09-30 03:40:00.0","0.0","0.027","96.0","15.86","3.0"
"2017-09-30 03:50:00.0","0.0","0.027","96.0","15.95","1.3"
"2017-09-30 04:00:00.0","0.0","0.027","96.0","15.95","0.7"
"2017-09-30 04:10:00.0","0.0","0.027","95.0","15.87","0.6"
"2017-09-30 04:20:00.0","0.0","0.027","95.0","15.7","1.8"
"2017-09-30 04:30:00.0","0.0","0.027","95.0","15.53","2.7"
"2017-09-30 04:40:00.0","0.0","0.027","95.0","15.4","2.4"
"2017-09-30 04:50:00.0","0.0","0.027","95.0","15.21","0.8"
"2017-09-30 05:00:00.0","0.0","0.027","96.0","15.19","0.4"
"2017-09-30 05:10:00.0","0.0","0.027","96.0","15.27","1.2"
"2017-09-30 05:20:00.0","0.0","0.027","96.0","15.38","1.1"
"2017-09-30 05:30:00.0","0.0","0.027","96.0","15.38","1.4"
"2017-09-30 05:40:00.0","0.0","0.027","96.0","15.3","0.4"
"2017-09-30 05:50:00.0","0.0","0.027","96.0","15.17","0.7"
"2017-09-30 06:00:00.0","0.0","0.027","96.0","15.07","1.7"
"2017-09-30 06:10:00.0","0.0","0.027","96.0","14.96","2.6"
"2017-09-30 06:20:00.0","0.0","0.027","96.0","14.88","0.5"
"2017-09-30 06:30:00.0","0.0","0.027","96.0","14.77","0.5"
"2017-09-30 06:40:00.0","0.0","0.027","96.0","14.8","0.1"
"2017-09-30 06:50:00.0","0.0","0.027","96.0","14.82","0.7"
"2017-09-30 07:00:00.0","0.0","0.027","96.0","14.75","0.9"
"2017-09-30 07:10:00.0","0.0","0.027","96.0","14.75","0.0"
"2017-09-30 07:20:00.0","0.0","0.027","96.0","14.79","0.6"
"2017-09-30 07:30:00.0","0.0","0.027","96.0","14.88","0.8"
"2017-09-30 07:40:00.0","0.0","0.027","96.0","15.0","0.6"
"2017-09-30 07:50:00.0","0.0","0.027","96.0","15.21","0.4"
"2017-09-30 08:00:00.0","0.0","0.027","95.0","15.42","1.2"
"2017-09-30 08:10:00.0","0.0","0.027","94.0","15.59","2.7"
"2017-09-30 08:20:00.0","0.0","0.027","91.0","15.91","2.6"
"2017-09-30 08:30:00.0","0.0","0.027","86.0","16.62","1.5"
"2017-09-30 08:40:00.0","0.0","0.027","81.0","17.63","1.2"
"2017-09-30 08:50:00.0","0.0","0.027","78.0","17.89","4.5"
"2017-09-30 09:00:00.0","0.0","0.027","76.0","18.3","3.9"
"2017-09-30 09:10:00.0","0.0","0.027","74.0","18.6","5.9"
"2017-09-30 09:20:00.0","0.0","0.027","73.0","18.84","4.1"
"2017-09-30 09:30:00.0","0.0","0.027","70.0","19.15","5.3"
"2017-09-30 09:40:00.0","0.0","0.027","67.0","19.56","3.7"
"2017-09-30 09:50:00.0","0.0","0.027","63.0","20.13","4.8"
"2017-09-30 10:00:00.0","0.0","0.027","59.0","20.35","6.6"
"2017-09-30 10:10:00.0","0.0","0.027","59.0","19.94","10.8"
"2017-09-30 10:20:00.0","0.0","0.027","60.0","19.96","7.1"
"2017-09-30 10:30:00.0","0.0","0.027","58.0","20.59","5.1"
"2017-09-30 10:40:00.0","0.0","0.027","56.0","21.05","6.3"
"2017-09-30 10:50:00.0","0.0","0.027","55.0","21.02","6.8"
"2017-09-30 11:00:00.0","0.0","0.027","54.0","21.42","5.6"
"2017-09-30 11:10:00.0","0.0","0.027","52.0","22.04","4.4"
"2017-09-30 11:20:00.0","0.0","0.027","52.0","22.07","7.8"
"2017-09-30 11:30:00.0","0.0","0.027","52.0","21.9","8.4"
"2017-09-30 11:40:00.0","0.0","0.026","52.0","21.97","8.1"
"2017-09-30 11:50:00.0","0.0","0.026","50.0","22.33","7.6"
"2017-09-30 12:00:00.0","0.0","0.026","47.0","22.48","9.0"
"2017-09-30 12:10:00.0","0.0","0.026","47.0","22.71","7.3"
"2017-09-30 12:20:00.0","0.0","0.026","48.0","22.42","7.8"
"2017-09-30 12:30:00.0","0.0","0.026","49.0","22.39","10.7"
"2017-09-30 12:40:00.0","0.0","0.026","48.0","22.75","8.4"
"2017-09-30 12:50:00.0","0.0","0.026","48.0","22.68","8.8"
"2017-09-30 13:00:00.0","0.0","0.026","49.0","22.29","11.1"
"2017-09-30 13:10:00.0","0.0","0.026","48.0","22.61","8.5"
"2017-09-30 13:20:00.0","0.0","0.026","47.0","22.75","9.3"
"2017-09-30 13:30:00.0","0.0","0.026","46.0","22.88","4.9"
"2017-09-30 13:40:00.0","0.0","0.026","45.0","23.68","7.3"
"2017-09-30 13:50:00.0","0.0","0.026","45.0","23.0","8.1"
"2017-09-30 14:00:00.0","0.0","0.026","46.0","22.95","11.8"
"2017-09-30 14:10:00.0","0.0","0.026","46.0","22.74","12.0"
"2017-09-30 14:20:00.0","0.0","0.026","46.0","22.54","13.4"
"2017-09-30 14:30:00.0","0.0","0.027","46.0","22.78","14.1"
"2017-09-30 14:40:00.0","0.0","0.027","47.0","22.49","14.3"
"2017-09-30 14:50:00.0","0.0","0.027","48.0","22.42","13.4"
"2017-09-30 15:00:00.0","0.0","0.027","52.0","22.23","8.3"
"2017-09-30 15:10:00.0","0.0","0.027","53.0","22.12","9.5"
"2017-09-30 15:20:00.0","0.0","0.027","55.0","22.05","9.4"
"2017-09-30 15:30:00.0","0.0","0.027","56.0","21.76","9.1"
"2017-09-30 15:40:00.0","0.0","0.027","56.0","21.88","6.5"
"2017-09-30 15:50:00.0","0.0","0.027","55.0","22.15","5.1"
"2017-09-30 16:00:00.0","0.0","0.027","56.0","21.97","9.1"
"2017-09-30 16:10:00.0","0.0","0.027","57.0","21.65","10.4"
"2017-09-30 16:20:00.0","0.0","0.027","57.0","21.52","11.4"
"2017-09-30 16:30:00.0","0.0","0.027","58.0","21.24","10.0"
"2017-09-30 16:40:00.0","0.0","0.027","60.0","20.66","6.2"
"2017-09-30 16:50:00.0","0.0","0.027","60.0","20.67","6.4"
"2017-09-30 17:00:00.0","0.0","0.027","61.0","20.39","5.5"
"2017-09-30 17:10:00.0","0.0","0.027","60.0","20.73","4.2"
"2017-09-30 17:20:00.0","0.0","0.027","60.0","20.58","5.0"
"2017-09-30 17:30:00.0","0.0","0.027","61.0","20.37","5.4"
"2017-09-30 17:40:00.0","0.0","0.027","62.0","20.11","6.6"
"2017-09-30 17:50:00.0","0.0","0.027","63.0","19.72","8.0"
"2017-09-30 18:00:00.0","0.0","0.027","65.0","19.45","3.1"
"2017-09-30 18:10:00.0","0.0","0.027","66.0","19.1","3.1"
"2017-09-30 18:20:00.0","0.0","0.027","67.0","18.78","3.8"
"2017-09-30 18:30:00.0","0.0","0.027","68.0","18.59","3.7"
"2017-09-30 18:40:00.0","0.0","0.027","69.0","18.39","3.9"
"2017-09-30 18:50:00.0","0.0","0.027","71.0","17.97","2.8"
"2017-09-30 19:00:00.0","0.0","0.027","75.0","17.15","2.3"
"2017-09-30 19:10:00.0","0.0","0.027","78.0","16.58","2.4"
"2017-09-30 19:20:00.0","0.0","0.027","80.0","16.17","0.6"
"2017-09-30 19:30:00.0","0.0","0.027","82.0","15.85","1.0"
"2017-09-30 19:40:00.0","0.0","0.027","83.0","15.57","1.7"
"2017-09-30 19:50:00.0","0.0","0.027","84.0","15.34","2.1"
"2017-09-30 20:00:00.0","0.0","0.027","85.0","15.08","0.4"
"2017-09-30 20:10:00.0","0.0","0.027","86.0","15.04","0.4"
"2017-09-30 20:20:00.0","0.0","0.027","86.0","15.26","1.2"
"2017-09-30 20:30:00.0","0.0","0.027","85.0","15.35","0.8"
"2017-09-30 20:40:00.0","0.0","0.027","86.0","15.42","1.2"
"2017-09-30 20:50:00.0","0.0","0.027","85.0","15.53","3.0"
"2017-09-30 21:00:00.0","0.0","0.027","85.0","15.6","0.0"
"2017-09-30 21:10:00.0","0.0","0.027","85.0","15.63","0.6"
"2017-09-30 21:20:00.0","0.0","0.027","85.0","15.72","1.3"
"2017-09-30 21:30:00.0","0.0","0.027","86.0","15.91","0.0"
"2017-09-30 21:40:00.0","0.0","0.027","86.0","15.86","0.9"
"2017-09-30 21:50:00.0","0.0","0.027","86.0","15.66","2.1"
"2017-09-30 22:00:00.0","0.0","0.027","86.0","15.65","0.7"
"2017-09-30 22:10:00.0","0.0","0.027","86.0","15.77","0.0"
"2017-09-30 22:20:00.0","0.0","0.027","86.0","15.83","0.8"
"2017-09-30 22:30:00.0","0.0","0.027","86.0","15.83","3.0"
"2017-09-30 22:40:00.0","0.0","0.027","87.0","15.65","4.0"
"2017-09-30 22:50:00.0","0.0","0.027","87.0","15.79","2.1"
"2017-09-30 23:00:00.0","0.0","0.027","85.0","16.0","1.8"
"2017-09-30 23:10:00.0","0.0","0.027","84.0","16.16","3.3"
"2017-09-30 23:20:00.0","0.0","0.027","83.0","16.33","3.0"
"2017-09-30 23:30:00.0","0.0","0.027","82.0","16.41","2.3"
"2017-09-30 23:40:00.0","0.0","0.027","82.0","16.44","0.0"
"2017-09-30 23:50:00.0","0.0","0.027","83.0","16.42","1.1"
"2017-10-01 00:00:00.0","0.0","0.027","83.0","16.3","1.3"
"2017-10-01 00:10:00.0","0.0","0.027","82.0","16.27","0.4"
"2017-10-01 00:20:00.0","0.0","0.027","83.0","16.31","1.5"
"2017-10-01 00:30:00.0","0.0","0.027","83.0","16.31","0.7"
"2017-10-01 00:40:00.0","0.0","0.027","83.0","16.29","0.0"
"2017-10-01 00:50:00.0","0.0","0.027","84.0","16.31","0.3"
"2017-10-01 01:00:00.0","0.0","0.027","83.0","16.26","1.2"
"2017-10-01 01:10:00.0","0.0","0.027","83.0","16.28","2.0"
"2017-10-01 01:20:00.0","0.0","0.027","82.0","16.31","1.6"
"2017-10-01 01:30:00.0","0.0","0.027","82.0","16.4","2.8"
"2017-10-01 01:40:00.0","0.0","0.027","82.0","16.43","1.3"
"2017-10-01 01:50:00.0","0.0","0.027","84.0","16.46","1.5"
"2017-10-01 02:00:00.0","0.0","0.027","84.0","16.42","0.2"
"2017-10-01 02:10:00.0","0.0","0.027","85.0","16.44","0.0"
"2017-10-01 02:20:00.0","0.0","0.027","85.0","16.35","1.7"
"2017-10-01 02:30:00.0","0.0","0.027","84.0","16.31","2.1"
"2017-10-01 02:40:00.0","0.0","0.027","83.0","16.32","3.6"
"2017-10-01 02:50:00.0","0.0","0.027","82.0","16.42","5.0"
"2017-10-01 03:00:00.0","0.0","0.027","82.0","16.5","5.3"
"2017-10-01 03:10:00.0","0.0","0.027","82.0","16.59","0.8"
"2017-10-01 03:20:00.0","0.0","0.027","84.0","16.39","1.4"
"2017-10-01 03:30:00.0","0.0","0.027","84.0","16.12","1.5"
"2017-10-01 03:40:00.0","0.0","0.027","85.0","15.85","2.8"
"2017-10-01 03:50:00.0","0.0","0.027","87.0","15.57","1.4"
"2017-10-01 04:00:00.0","0.0","0.027","88.0","15.3","0.1"
"2017-10-01 04:10:00.0","0.0","0.027","90.0","15.35","0.9"
"2017-10-01 04:20:00.0","0.0","0.027","90.0","15.45","2.0"
"2017-10-01 04:30:00.0","0.0","0.027","89.0","15.55","3.3"
"2017-10-01 04:40:00.0","0.0","0.027","88.0","15.66","1.0"
"2017-10-01 04:50:00.0","0.0","0.027","88.0","15.68","0.2"
"2017-10-01 05:00:00.0","0.0","0.027","89.0","15.54","0.2"
"2017-10-01 05:10:00.0","0.0","0.027","90.0","15.37","2.3"
"2017-10-01 05:20:00.0","0.0","0.027","90.0","15.18","1.2"
